PVSYST v6.42
;File;File date;Description
Project;San Francisco_Project.PRJ;08/03/16 10h02;San Francisco;
Geographical Site;San Francisco_MN71.SIT;08/03/16 10h02;San Francisco;United States;North_America;;
Meteo data;San Francisco_MN71_Synthetic.MET;00/00/00 00h00;San Francisco;MeteoNorm;Synthetic;
Simulation variant;San Francisco_Project.VC0;00/00/00 00h00;Test 1 - Basic;
Simulation date;;08/03/16 20h51

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;DiffHor;BeamHor;GlobHor;T Amb;GlobInc;BeamInc;DifSInc;Alb Inc;GlobIAM;GlobEff;BeamEff;DiffEff;Alb_Eff
    ;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;캜;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�

01/09/90 09:00;18.808;-40.565;46.027;27.642;60;-90;-60;63.403;214.8;278.21;7.6002;573.94;462.6;97.432;13.91;559.12;559.12;452.41;92.793;13.91
01/09/90 10:00;25.459;-27.357;53.314;46.014;43.986;-90;-43.986;61.403;345.2;406.6;9.4701;568.6;479.78;77.421;11.405;548.75;548.75;463.61;73.735;11.405
01/09/90 11:00;29.506;-12.338;58.234;69.315;20.685;-90;-20.685;69.699;406.31;476;10.98;514.49;434.3;77.121;3.0685;491.29;491.29;414.77;73.449;3.0685
01/09/90 12:00;30.405;3.7008;59.392;83.723;6.277;90;6.277;80.1;412;492.1;12.05;497.41;414.48;82.631;0.295;473.5;473.5;394.5;78.697;0.295
01/09/90 13:00;28.014;19.418;56.368;57.999;32.001;90;32.001;124.6;293.7;418.31;12.51;495.13;346.33;142.45;6.3565;474.4;474.4;332.38;135.66;6.3565
01/09/90 14:00;22.691;33.658;50.169;37.032;52.968;90;52.968;109.1;206.2;315.3;12.48;496.54;342.38;141.62;12.541;480.19;480.19;332.77;134.88;12.541
01/09/90 15:00;15.072;45.977;43.003;20.532;60;90;60;88.299;90.902;179.2;11.73;395.68;255.65;131.08;8.96;384.75;384.75;250.95;124.84;8.96
01/09/90 16:00;5.8017;56.539;39.706;6.944;60;90;60;39.298;21.194;60.492;10.55;262.71;161.3;98.385;3.0246;255.61;255.61;158.88;93.701;3.0246
01/09/90 17:00;0.3663;61.603;89.634;0.7703;0;0;0;0;0;0;9.3201;0;0;0;0;0;0;0;0;0
01/09/90 18:00;0;0;90;0;0;0;0;0;0;0;8.8398;0;0;0;0;0;0;0;0;0
01/09/90 19:00;0;0;90;0;0;0;0;0;0;0;8.3502;0;0;0;0;0;0;0;0;0
01/09/90 20:00;0;0;90;0;0;0;0;0;0;0;7.8601;0;0;0;0;0;0;0;0;0
01/09/90 21:00;0;0;90;0;0;0;0;0;0;0;7.3701;0;0;0;0;0;0;0;0;0
01/09/90 22:00;0;0;90;0;0;0;0;0;0;0;6.88;0;0;0;0;0;0;0;0;0
01/09/90 23:00;0;0;90;0;0;0;0;0;0;0;6.3899;0;0;0;0;0;0;0;0;0
01/10/90 00:00;0;0;90;0;0;0;0;0;0;0;6.02;0;0;0;0;0;0;0;0;0
01/10/90 01:00;0;0;90;0;0;0;0;0;0;0;5.6301;0;0;0;0;0;0;0;0;0
01/10/90 02:00;0;0;90;0;0;0;0;0;0;0;5.25;0;0;0;0;0;0;0;0;0
01/10/90 03:00;0;0;90;0;0;0;0;0;0;0;5.0502;0;0;0;0;0;0;0;0;0
01/10/90 04:00;0;0;90;0;0;0;0;0;0;0;4.8601;0;0;0;0;0;0;0;0;0
01/10/90 05:00;0;0;90;0;0;0;0;0;0;0;4.7301;0;0;0;0;0;0;0;0;0
01/10/90 06:00;0;0;90;0;0;0;0;0;0;0;4.5899;0;0;0;0;0;0;0;0;0
01/10/90 07:00;2.7298;-59.68;39.598;3.1616;60;-90;-60;1.5932;0;1.5932;4.6402;-0.0367;0;-0.1164;0.0797;0;0;0;0;0
01/10/90 08:00;10.27;-52.062;40.428;12.939;60;-90;-60;69.503;30.103;99.606;6.11;239.35;128.53;105.85;4.9803;232.3;232.3;126.51;100.81;4.9803
01/10/90 09:00;18.881;-40.737;45.849;27.658;60;-90;-60;113.4;105.41;218.8;7.7898;386.07;226.88;148.25;10.94;374.07;374.07;221.94;141.19;10.94
01/10/90 10:00;25.56;-27.519;53.136;45.989;44.011;-90;-44.011;197.6;67.401;265;8.98;296.75;93.716;195.59;7.4413;284.31;284.31;90.591;186.28;7.4413
01/10/90 11:00;29.637;-12.476;58.065;69.208;20.792;-90;-20.792;190.2;189.49;379.7;10.39;398.74;202.7;193.58;2.4728;380.5;380.5;193.67;184.36;2.4728
01/10/90 12:00;30.561;3.6009;59.248;83.929;6.0715;90;6.0715;201.9;189;390.9;11.38;393.26;190.07;202.98;0.2193;374.52;374.52;180.98;193.31;0.2193
01/10/90 13:00;28.186;19.364;56.259;58.254;31.746;90;31.746;169.6;192.29;361.9;11.96;414.57;226.13;183.03;5.4145;396.81;396.81;217.08;174.32;5.4145
01/10/90 14:00;22.869;33.645;50.09;37.281;52.719;90;52.719;118.6;183;301.6;12.16;457.98;302.11;143.97;11.891;442.68;442.68;293.68;137.12;11.891
01/10/90 15:00;15.25;45.995;42.904;20.758;60;90;60;90.104;90.202;180.31;11.74;393.18;251.2;132.96;9.0153;382.27;382.27;246.62;126.63;9.0153
01/10/90 16:00;5.9751;56.58;39.56;7.1475;60;90;60;50.302;31.503;81.805;10.91;351.71;233.32;114.3;4.0903;342.8;342.8;229.85;108.85;4.0903
01/10/90 17:00;0.5371;61.654;89.463;1.1311;0;0;0;0.0975;0;0.0975;9.8399;0.0975;0;0.0975;0;0;0;0;0;0
01/10/90 18:00;0;0;90;0;0;0;0;0;0;0;9.4002;0;0;0;0;0;0;0;0;0
01/10/90 19:00;0;0;90;0;0;0;0;0;0;0;8.9702;0;0;0;0;0;0;0;0;0
01/10/90 20:00;0;0;90;0;0;0;0;0;0;0;8.5398;0;0;0;0;0;0;0;0;0
01/10/90 21:00;0;0;90;0;0;0;0;0;0;0;8.1098;0;0;0;0;0;0;0;0;0
01/10/90 22:00;0;0;90;0;0;0;0;0;0;0;7.6798;0;0;0;0;0;0;0;0;0
01/10/90 23:00;0;0;90;0;0;0;0;0;0;0;7.2499;0;0;0;0;0;0;0;0;0
01/11/90 00:00;0;0;90;0;0;0;0;0;0;0;6.8399;0;0;0;0;0;0;0;0;0
01/11/90 01:00;0;0;90;0;0;0;0;0;0;0;6.45;0;0;0;0;0;0;0;0;0
01/11/90 02:00;0;0;90;0;0;0;0;0;0;0;6.0699;0;0;0;0;0;0;0;0;0
01/11/90 03:00;0;0;90;0;0;0;0;0;0;0;5.8798;0;0;0;0;0;0;0;0;0
01/11/90 04:00;0;0;90;0;0;0;0;0;0;0;5.6902;0;0;0;0;0;0;0;0;0
01/11/90 05:00;0;0;90;0;0;0;0;0;0;0;5.5798;0;0;0;0;0;0;0;0;0
01/11/90 06:00;0;0;90;0;0;0;0;0;0;0;5.4601;0;0;0;0;0;0;0;0;0
01/11/90 07:00;2.7684;-59.859;39.447;3.2004;60;-90;-60;1.3981;0;1.3981;5.5202;-0.0504;0;-0.1203;0.0699;0;0;0;0;0
01/11/90 08:00;10.325;-52.24;40.254;12.976;60;-90;-60;57.402;0.0018;57.403;6.3899;49.32;0.0075;46.442;2.8702;47.109;47.109;0.0073;44.231;2.8702
01/11/90 09:00;18.961;-40.911;45.666;27.682;60;-90;-60;136.7;25.71;162.41;7.76;189.41;55.297;125.99;8.1203;182.22;182.22;54.105;119.99;8.1203
01/11/90 10:00;25.669;-27.683;52.953;45.971;44.029;-90;-44.029;209.6;45;254.6;9.1598;267.2;62.588;197.46;7.1545;255.73;255.73;60.523;188.06;7.1545
01/11/90 11:00;29.775;-12.615;57.89;69.107;20.893;-90;-20.893;246.6;62.399;309;10.34;314.61;66.791;245.78;2.0316;299.96;299.96;63.848;234.08;2.0316
01/11/90 12:00;30.723;3.5031;59.097;84.13;5.8701;90;5.8701;235.1;44.1;279.2;10.98;278.66;44.333;234.18;0.1464;265.41;265.41;42.233;223.03;0.1464
01/11/90 13:00;28.364;19.313;56.143;58.508;31.492;90;31.492;192.2;196;388.2;11.91;433.09;229.85;197.52;5.7178;414.55;414.55;220.72;188.12;5.7178
01/11/90 14:00;23.052;33.637;50.003;37.532;52.468;90;52.468;125.9;290.8;416.7;12.73;650.66;477.34;157.03;16.284;629.92;629.92;464.08;149.55;16.284
01/11/90 15:00;15.431;46.02;42.798;20.987;60;90;60;57.402;162.99;220.4;12.67;562.49;449.48;102;11.02;549.48;549.48;441.32;97.14;11.02
01/11/90 16:00;6.1519;56.628;39.408;7.3544;60;90;60;35.199;43.793;78.993;11.89;411.54;315.75;91.842;3.9496;402.52;402.52;311.1;87.47;3.9496
01/11/90 17:00;0.5365;61.865;89.464;1.1375;0;0;0;0.0975;0;0.0975;10.89;0.0975;0;0.0975;0;0;0;0;0;0
01/11/90 18:00;0;0;90;0;0;0;0;0;0;0;10.17;0;0;0;0;0;0;0;0;0
01/11/90 19:00;0;0;90;0;0;0;0;0;0;0;9.45;0;0;0;0;0;0;0;0;0
01/11/90 20:00;0;0;90;0;0;0;0;0;0;0;8.7401;0;0;0;0;0;0;0;0;0
01/11/90 21:00;0;0;90;0;0;0;0;0;0;0;8.0199;0;0;0;0;0;0;0;0;0
01/11/90 22:00;0;0;90;0;0;0;0;0;0;0;7.3002;0;0;0;0;0;0;0;0;0
01/11/90 23:00;0;0;90;0;0;0;0;0;0;0;6.58;0;0;0;0;0;0;0;0;0
01/12/90 00:00;0;0;90;0;0;0;0;0;0;0;5.7899;0;0;0;0;0;0;0;0;0
01/12/90 01:00;0;0;90;0;0;0;0;0;0;0;4.8899;0;0;0;0;0;0;0;0;0
01/12/90 02:00;0;0;90;0;0;0;0;0;0;0;4.0002;0;0;0;0;0;0;0;0;0
01/12/90 03:00;0;0;90;0;0;0;0;0;0;0;3.4999;0;0;0;0;0;0;0;0;0
01/12/90 04:00;0;0;90;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
01/12/90 05:00;0;0;90;0;0;0;0;0;0;0;2.6301;0;0;0;0;0;0;0;0;0
01/12/90 06:00;0;0;90;0;0;0;0;0;0;0;2.2598;0;0;0;0;0;0;0;0;0
01/12/90 07:00;2.8126;-60.042;39.29;3.2454;60;-90;-60;5.3973;0;5.3973;2.2798;0.9729;0;0.703;0.2699;0;0;0;0;0
01/12/90 08:00;10.385;-52.421;40.073;13.02;60;-90;-60;80.898;46.898;127.8;3.62;330.16;199.09;124.68;6.3898;321.17;321.17;196.03;118.74;6.3898
01/12/90 09:00;19.046;-41.088;45.479;27.713;60;-90;-60;84.899;171.29;256.19;4.9999;506.76;368.05;125.9;12.81;492.93;492.93;360.21;119.91;12.81
01/12/90 10:00;25.784;-27.848;52.766;45.962;44.038;-90;-44.038;109.6;276;385.6;6.4002;530.8;383.93;136.03;10.84;511.8;511.8;371.41;129.55;10.84
01/12/90 11:00;29.92;-12.753;57.709;69.014;20.986;-90;-20.986;172.7;255.2;427.9;7.3999;457.36;273.33;181.19;2.8383;436.81;436.81;261.41;172.56;2.8383
01/12/90 12:00;30.892;3.4073;58.939;84.327;5.673;90;5.673;217.2;149.5;366.69;7.7898;368.64;150.23;218.23;0.1796;351.21;351.21;143.18;207.84;0.1796
01/12/90 13:00;28.547;19.267;56.02;58.761;31.239;90;31.239;197.7;138.9;336.6;7.9398;370.44;162.45;203.11;4.8802;354.36;354.36;156.04;193.44;4.8802
01/12/90 14:00;23.24;33.635;49.91;37.785;52.215;90;52.215;123.5;188;311.5;7.95;467.92;306.84;149.02;12.064;452.35;452.35;298.36;141.92;12.064
01/12/90 15:00;15.617;46.05;42.687;21.219;60;90;60;91.202;96.095;187.3;7.4399;405.5;262.39;133.75;9.3648;394.41;394.41;257.67;127.38;9.3648
01/12/90 16:00;6.3321;56.681;39.249;7.5643;60;90;60;37.704;4.3044;42.008;6.4398;88.377;30.223;56.053;2.1004;85.268;85.268;29.783;53.384;2.1004
01/12/90 17:00;0.7132;61.928;89.287;1.5153;0;0;0;0.0975;0;0.0975;5.4499;0.0975;0;0.0975;0;0;0;0;0;0
01/12/90 18:00;0;0;90;0;0;0;0;0;0;0;5.0199;0;0;0;0;0;0;0;0;0
01/12/90 19:00;0;0;90;0;0;0;0;0;0;0;4.6002;0;0;0;0;0;0;0;0;0
01/12/90 20:00;0;0;90;0;0;0;0;0;0;0;4.1702;0;0;0;0;0;0;0;0;0
01/12/90 21:00;0;0;90;0;0;0;0;0;0;0;3.75;0;0;0;0;0;0;0;0;0
01/12/90 22:00;0;0;90;0;0;0;0;0;0;0;3.32;0;0;0;0;0;0;0;0;0
01/12/90 23:00;0;0;90;0;0;0;0;0;0;0;2.8999;0;0;0;0;0;0;0;0;0
01/13/90 00:00;0;0;90;0;0;0;0;0;0;0;2.9199;0;0;0;0;0;0;0;0;0
01/13/90 01:00;0;0;90;0;0;0;0;0;0;0;3.0499;0;0;0;0;0;0;0;0;0
01/13/90 02:00;0;0;90;0;0;0;0;0;0;0;3.1798;0;0;0;0;0;0;0;0;0
01/13/90 03:00;0;0;90;0;0;0;0;0;0;0;3.3;0;0;0;0;0;0;0;0;0
01/13/90 04:00;0;0;90;0;0;0;0;0;0;0;3.4202;0;0;0;0;0;0;0;0;0
01/13/90 05:00;0;0;90;0;0;0;0;0;0;0;3.5399;0;0;0;0;0;0;0;0;0
01/13/90 06:00;0;0;90;0;0;0;0;0;0;0;3.6499;0;0;0;0;0;0;0;0;0
01/13/90 07:00;2.8624;-60.228;39.127;3.2968;60;-90;-60;1.3006;0;1.3006;3.7999;-0.0597;0;-0.1247;0.065;0;0;0;0;0
01/13/90 08:00;10.451;-52.605;39.887;13.071;60;-90;-60;68.804;28.494;97.298;5.1699;229.59;120.53;104.2;4.8649;222.81;222.81;118.7;99.237;4.8649
01/13/90 09:00;19.138;-41.267;45.287;27.75;60;-90;-60;113.4;128.8;242.2;6.9801;437.11;276.41;148.59;12.11;424.21;424.21;270.58;141.52;12.11
01/13/90 10:00;25.905;-28.014;52.573;45.959;44.041;-90;-44.041;124;334.49;458.5;9.3699;628.73;465.32;150.52;12.891;606.55;606.55;450.3;143.36;12.891
01/13/90 11:00;30.071;-12.891;57.522;68.928;21.072;-90;-21.072;149.9;310.6;460.49;10.86;497.06;332.86;161.12;3.0794;475.04;475.04;318.51;153.45;3.0794
01/13/90 12:00;31.067;3.3137;58.774;84.52;5.4805;90;5.4805;237;144.8;381.79;11.54;383.65;145.46;238.01;0.1745;365.56;365.56;138.7;226.68;0.1745
01/13/90 13:00;28.736;19.224;55.889;59.014;30.986;90;30.986;203.6;29.202;232.8;11.39;231.64;34.063;194.26;3.3222;221.06;221.06;32.729;185.01;3.3222
01/13/90 14:00;23.432;33.637;49.81;38.04;51.96;90;51.96;29.799;0.0001;29.799;10.16;22.116;0.0002;20.972;1.1436;21.118;21.118;0.0002;19.974;1.1436
01/13/90 15:00;15.806;46.086;42.569;21.453;60;90;60;18.397;0.0061;18.403;9.1701;11.204;0.0165;10.267;0.9201;10.714;10.714;0.0162;9.7781;0.9201
01/13/90 16:00;6.5154;56.741;39.084;7.7773;60;90;60;6.3027;0.005;6.3077;8.3502;1.6433;0.0339;1.294;0.3154;0;0;0;0;0
01/13/90 17:00;0.7178;62.152;89.282;1.5363;0;0;0;0.0975;0;0.0975;7.6701;0.0975;0;0.0975;0;0;0;0;0;0
01/13/90 18:00;0;0;90;0;0;0;0;0;0;0;7.4101;0;0;0;0;0;0;0;0;0
01/13/90 19:00;0;0;90;0;0;0;0;0;0;0;7.16;0;0;0;0;0;0;0;0;0
01/13/90 20:00;0;0;90;0;0;0;0;0;0;0;6.9;0;0;0;0;0;0;0;0;0
01/13/90 21:00;0;0;90;0;0;0;0;0;0;0;6.6499;0;0;0;0;0;0;0;0;0
01/13/90 22:00;0;0;90;0;0;0;0;0;0;0;6.4002;0;0;0;0;0;0;0;0;0
01/13/90 23:00;0;0;90;0;0;0;0;0;0;0;6.1398;0;0;0;0;0;0;0;0;0
01/14/90 00:00;0;0;90;0;0;0;0;0;0;0;5.42;0;0;0;0;0;0;0;0;0
01/14/90 01:00;0;0;90;0;0;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0
01/14/90 02:00;0;0;90;0;0;0;0;0;0;0;3.9098;0;0;0;0;0;0;0;0;0
01/14/90 03:00;0;0;90;0;0;0;0;0;0;0;3.5199;0;0;0;0;0;0;0;0;0
01/14/90 04:00;0;0;90;0;0;0;0;0;0;0;3.1202;0;0;0;0;0;0;0;0;0
01/14/90 05:00;0;0;90;0;0;0;0;0;0;0;2.85;0;0;0;0;0;0;0;0;0
01/14/90 06:00;0;0;90;0;0;0;0;0;0;0;2.57;0;0;0;0;0;0;0;0;0
01/14/90 07:00;2.9179;-60.418;38.957;3.3544;60;-90;-60;4.6983;0;4.6983;2.6702;0.6287;0;0.3938;0.2349;0;0;0;0;0
01/14/90 08:00;10.523;-52.791;39.695;13.128;60;-90;-60;83.801;58.805;142.61;4.6002;395.32;247.76;140.44;7.1303;384.93;384.93;244.04;133.75;7.1303
01/14/90 09:00;19.236;-41.449;45.091;27.796;60;-90;-60;49.602;251.59;301.19;6.7202;635.47;539.13;81.284;15.06;620.37;620.37;527.9;77.414;15.06
01/14/90 10:00;26.033;-28.181;52.376;45.965;44.035;-90;-44.035;50.099;386.81;436.91;8.7298;614.64;538.04;64.309;12.281;594.41;594.41;520.88;61.248;12.281
01/14/90 11:00;30.228;-13.028;57.329;68.849;21.151;-90;-21.151;53.701;460.2;513.9;10.37;557.11;493.44;60.212;3.4621;533.22;533.22;472.41;57.346;3.4621
01/14/90 12:00;31.248;3.2223;58.603;84.707;5.2928;90;5.2928;56.8;469.89;526.69;11.5;530.56;471.91;58.431;0.2246;506.08;506.08;450.21;55.649;0.2246
01/14/90 13:00;28.93;19.186;55.751;59.265;30.735;90;30.735;52.603;434.7;487.3;12.14;574.78;505.73;62.203;6.8445;552.17;552.17;486.09;59.241;6.8445
01/14/90 14:00;23.629;33.644;49.702;38.297;51.703;90;51.703;48.903;344.09;393;12.28;636.54;555.23;66.37;14.944;618.22;618.22;540.06;63.21;14.944
01/14/90 15:00;15.999;46.127;42.445;21.691;60;90;60;48.497;193.41;241.9;11.66;615.96;517.8;86.067;12.095;602.67;602.67;508.61;81.969;12.095
01/14/90 16:00;6.7018;56.806;38.913;7.9931;60;90;60;32.597;51.907;84.504;10.39;439.43;346.09;89.111;4.2252;430.25;430.25;341.15;84.869;4.2252
01/14/90 17:00;0.9;62.227;89.1;1.9309;0;0;0;0.0975;0;0.0975;8.9702;0.0975;0;0.0975;0;0;0;0;0;0
01/14/90 18:00;0;0;90;0;0;0;0;0;0;0;8.36;0;0;0;0;0;0;0;0;0
01/14/90 19:00;0;0;90;0;0;0;0;0;0;0;7.7502;0;0;0;0;0;0;0;0;0
01/14/90 20:00;0;0;90;0;0;0;0;0;0;0;7.1399;0;0;0;0;0;0;0;0;0
01/14/90 21:00;0;0;90;0;0;0;0;0;0;0;6.5301;0;0;0;0;0;0;0;0;0
01/14/90 22:00;0;0;90;0;0;0;0;0;0;0;5.9199;0;0;0;0;0;0;0;0;0
01/14/90 23:00;0;0;90;0;0;0;0;0;0;0;5.3101;0;0;0;0;0;0;0;0;0
01/15/90 00:00;0;0;90;0;0;0;0;0;0;0;4.8499;0;0;0;0;0;0;0;0;0
01/15/90 01:00;0;0;90;0;0;0;0;0;0;0;4.3598;0;0;0;0;0;0;0;0;0
01/15/90 02:00;0;0;90;0;0;0;0;0;0;0;3.8702;0;0;0;0;0;0;0;0;0
01/15/90 03:00;0;0;90;0;0;0;0;0;0;0;3.6098;0;0;0;0;0;0;0;0;0
01/15/90 04:00;0;0;90;0;0;0;0;0;0;0;3.3499;0;0;0;0;0;0;0;0;0
01/15/90 05:00;0;0;90;0;0;0;0;0;0;0;3.1598;0;0;0;0;0;0;0;0;0
01/15/90 06:00;0;0;90;0;0;0;0;0;0;0;2.9702;0;0;0;0;0;0;0;0;0
01/15/90 07:00;2.9791;-60.611;38.782;3.4181;60;-90;-60;7.8972;0.0037;7.9009;3.15;2.4148;0.0548;1.965;0.395;0;0;0;0;0
01/15/90 08:00;10.601;-52.981;39.498;13.192;60;-90;-60;85.403;61.804;147.21;4.97;408.89;259.24;142.3;7.3603;398.28;398.28;255.4;135.52;7.3603
01/15/90 09:00;19.34;-41.632;44.89;27.848;60;-90;-60;96;230.2;326.2;7.1399;646.12;492.45;137.36;16.31;629.44;629.44;482.31;130.82;16.31
01/15/90 10:00;26.167;-28.35;52.174;45.978;44.022;-90;-44.022;189.8;107.1;296.9;8.0101;356.51;148.95;199.22;8.3409;342.33;342.33;144.25;189.74;8.3409
01/15/90 11:00;30.392;-13.166;57.131;68.777;21.223;-90;-21.223;252.5;65.193;317.69;8.6301;323.84;69.936;251.75;2.1547;308.91;308.91;66.99;239.76;2.1547
01/15/90 12:00;31.435;3.1333;58.425;84.89;5.1099;90;5.1099;246.2;59.595;305.79;8.98;305.38;59.833;245.42;0.1215;290.97;290.97;57.111;233.74;0.1215
01/15/90 13:00;29.13;19.151;55.606;59.516;30.484;90;30.484;162;1.7091;163.71;8.5002;151.98;1.9832;147.73;2.263;144.87;144.87;1.9069;140.7;2.263
01/15/90 14:00;23.831;33.657;49.588;38.554;51.446;90;51.446;173.8;17.204;191;8.2798;193.85;27.603;159.06;7.1959;185.53;185.53;26.854;151.48;7.1959
01/15/90 15:00;16.196;46.174;42.315;21.93;60;90;60;113.9;23.097;137;7.8298;178.11;61.23;110.03;6.8499;171.79;171.79;60.152;104.79;6.8499
01/15/90 16:00;6.8912;56.877;38.735;8.2115;60;90;60;41.103;17.796;58.899;7.1101;194.6;115.7;75.959;2.9449;189.35;189.35;114.06;72.342;2.9449
01/15/90 17:00;0.9094;62.463;89.091;1.9664;0;0;0;0.6015;0;0.6015;6.28;0.6015;0;0.6015;0;0;0;0;0;0
01/15/90 18:00;0;0;90;0;0;0;0;0;0;0;6.0699;0;0;0;0;0;0;0;0;0
01/15/90 19:00;0;0;90;0;0;0;0;0;0;0;5.8598;0;0;0;0;0;0;0;0;0
01/15/90 20:00;0;0;90;0;0;0;0;0;0;0;5.6502;0;0;0;0;0;0;0;0;0
01/15/90 21:00;0;0;90;0;0;0;0;0;0;0;5.4401;0;0;0;0;0;0;0;0;0
01/15/90 22:00;0;0;90;0;0;0;0;0;0;0;5.2202;0;0;0;0;0;0;0;0;0
01/15/90 23:00;0;0;90;0;0;0;0;0;0;0;5.0101;0;0;0;0;0;0;0;0;0
01/16/90 00:00;0;0;90;0;0;0;0;0;0;0;4.5298;0;0;0;0;0;0;0;0;0
01/16/90 01:00;0;0;90;0;0;0;0;0;0;0;4.8899;0;0;0;0;0;0;0;0;0
01/16/90 02:00;0;0;90;0;0;0;0;0;0;0;4.8899;0;0;0;0;0;0;0;0;0
01/16/90 03:00;0;0;90;0;0;0;0;0;0;0;4.8298;0;0;0;0;0;0;0;0;0
01/16/90 04:00;0;0;90;0;0;0;0;0;0;0;4.7702;0;0;0;0;0;0;0;0;0
01/16/90 05:00;0;0;90;0;0;0;0;0;0;0;4.91;0;0;0;0;0;0;0;0;0
01/16/90 06:00;0;0;90;0;0;0;0;0;0;0;4.93;0;0;0;0;0;0;0;0;0
01/16/90 07:00;3.046;-60.807;38.6;3.4881;60;-90;-60;1.5932;0;1.5932;5.0199;-0.0606;0;-0.1402;0.0797;0;0;0;0;0
01/16/90 08:00;10.685;-53.174;39.295;13.263;60;-90;-60;13.598;0.0088;13.607;5.27;6.9089;0.0367;6.1918;0.6804;0;0;0;0;0
01/16/90 09:00;19.45;-41.818;44.686;27.907;60;-90;-60;26.798;0.0098;26.808;5.53;17.637;0.0209;16.275;1.3404;16.861;16.861;0.0205;15.501;1.3404
01/16/90 10:00;26.307;-28.519;51.967;45.998;44.002;-90;-44.002;75.701;0.1056;75.806;6.1002;63.123;0.1468;60.848;2.1278;60.221;60.221;0.1423;57.951;2.1278
01/16/90 11:00;30.562;-13.302;56.927;68.712;21.288;-90;-21.288;120.7;0.0082;120.71;6.77;114.65;0.0088;113.82;0.8236;109.23;109.23;0.0084;108.4;0.8236
01/16/90 12:00;31.629;3.0467;58.24;85.068;4.9323;90;4.9323;132.8;0.0018;132.8;7.3002;131.84;0.0018;131.79;0.0492;125.56;125.56;0.0017;125.51;0.0492
01/16/90 13:00;29.335;19.12;55.454;59.764;30.236;90;30.236;173.2;272.6;445.8;9.2301;508.05;315.53;186.46;6.0647;487.13;487.13;303.48;177.59;6.0647
01/16/90 14:00;24.038;33.674;49.467;38.813;51.187;90;51.187;106.8;229.99;336.8;10.22;518.9;366.95;139.39;12.57;502.38;502.38;357.06;132.75;12.57
01/16/90 15:00;16.397;46.227;42.179;22.172;60;90;60;86.697;125.2;211.89;10.52;466.5;328.66;127.24;10.595;454.7;454.7;322.92;121.19;10.595
01/16/90 16:00;7.0834;56.954;38.552;8.4323;60;90;60;48.797;37.104;85.902;10.17;347.63;235.31;108.02;4.2951;339.21;339.21;232.03;102.88;4.2951
01/16/90 17:00;1.0966;62.552;38.926;1.2357;60;90;60;0.2926;0;0.2926;9.4398;0.3073;0;0.2926;0.0146;0;0;0;0;0
01/16/90 18:00;0;0;90;0;0;0;0;0;0;0;9.2898;0;0;0;0;0;0;0;0;0
01/16/90 19:00;0;0;90;0;0;0;0;0;0;0;9.1398;0;0;0;0;0;0;0;0;0
01/16/90 20:00;0;0;90;0;0;0;0;0;0;0;8.9898;0;0;0;0;0;0;0;0;0
01/16/90 21:00;0;0;90;0;0;0;0;0;0;0;8.8398;0;0;0;0;0;0;0;0;0
01/16/90 22:00;0;0;90;0;0;0;0;0;0;0;8.6898;0;0;0;0;0;0;0;0;0
01/16/90 23:00;0;0;90;0;0;0;0;0;0;0;8.5398;0;0;0;0;0;0;0;0;0
01/17/90 00:00;0;0;90;0;0;0;0;0;0;0;8.23;0;0;0;0;0;0;0;0;0
01/17/90 01:00;0;0;90;0;0;0;0;0;0;0;7.9002;0;0;0;0;0;0;0;0;0
01/17/90 02:00;0;0;90;0;0;0;0;0;0;0;7.5699;0;0;0;0;0;0;0;0;0
01/17/90 03:00;0;0;90;0;0;0;0;0;0;0;7.3999;0;0;0;0;0;0;0;0;0
01/17/90 04:00;0;0;90;0;0;0;0;0;0;0;7.22;0;0;0;0;0;0;0;0;0
01/17/90 05:00;0;0;90;0;0;0;0;0;0;0;7.0999;0;0;0;0;0;0;0;0;0
01/17/90 06:00;0;0;90;0;0;0;0;0;0;0;6.9801;0;0;0;0;0;0;0;0;0
01/17/90 07:00;2.9452;-61.164;38.434;3.3611;60;-90;-60;1.6998;0.0072;1.707;7.01;0.0537;0.1097;-0.1414;0.0853;0;0;0;0;0
01/17/90 08:00;10.774;-53.369;39.086;13.34;60;-90;-60;54.002;0.0036;54.006;7.6798;43.965;0.015;41.25;2.7003;42.001;42.001;0.0148;39.286;2.7003
01/17/90 09:00;19.566;-42.006;44.477;27.973;60;-90;-60;105.9;0.0973;106;8.3399;85.21;0.2073;79.703;5.2998;81.411;81.411;0.2031;75.908;5.2998
01/17/90 10:00;26.454;-28.69;51.756;46.026;43.974;-90;-43.974;119.1;0.0983;119.2;8.7499;102.18;0.1366;98.703;3.3416;97.477;97.477;0.1324;94.003;3.3416
01/17/90 11:00;30.739;-13.438;56.718;68.654;21.346;-90;-21.346;105.1;0.0004;105.1;8.9199;99.602;0.0004;98.881;0.721;94.895;94.895;0.0004;94.173;0.721
